,genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
7397,CERS5,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.014411,True,0.533333,0.0393443,9606,Olfactory system,0.035
7398,RNF121,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00344612,True,0.0,0.0,9606,Olfactory system,0.013
7399,BORCS7,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0673559,True,0.366667,0.047316,9606,Olfactory system,0.051
7400,ELMOD3,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00250627,True,0.633333,0.0016072,9606,Olfactory system,0.003
7401,KLHL5,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0106516,True,0.366667,0.028801,9606,Olfactory system,0.026
7402,CWC22,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00407268,True,0.433333,0.0091289,9606,Olfactory system,0.009
7403,TRIM66,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00125313,True,0.0,0.0,9606,Olfactory system,0.001
7404,CARNS1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00783208,True,0.466667,0.00064288,9606,Olfactory system,0.003
7405,CNPPD1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0134712,True,0.4,0.0210865,9606,Olfactory system,0.02
7406,NGRN,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.533333,0.0239794,9606,Olfactory system,0.02
7407,OSCP1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0228697,True,0.466667,0.0136291,9606,Olfactory system,0.015
7408,RIC8B,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Olfactory system,0.003
7409,SIAH2,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0256892,True,0.0,0.0,9606,Olfactory system,0.021
7410,CBX4,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00313283,True,0.566667,0.012729,9606,Olfactory system,0.012
7411,NXNL2,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.366667,0.00122147,9606,Olfactory system,0.001
7412,TTC5,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00313283,True,0.0,0.0,9606,Olfactory system,0.02
7413,LRRIQ1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0307018,True,0.466667,0.00675024,9606,Olfactory system,0.011
7414,ARL6,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00783208,True,0.6,0.0221151,9606,Olfactory system,0.02
7415,MAPKAP1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0567043,True,0.7,0.0495661,9606,Olfactory system,0.054
7416,FAM131C,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.000313283,True,0.4,0.00334298,9606,Olfactory system,0.003
7417,SH3GLB2,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0128446,True,0.0,0.0,9606,Olfactory system,0.048
7418,CIBAR2,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0018797,True,0.533333,0.00115718,9606,Olfactory system,0.002
7419,PKIB,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0529449,True,0.466667,0.0257795,9606,Olfactory system,0.036
7420,FETUB,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.000313283,True,0.5,0.00205722,9606,Olfactory system,0.002
7421,DUSP14,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0441729,True,0.5,0.0188364,9606,Olfactory system,0.025
7422,GRAMD1C,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0128446,True,0.466667,0.00199293,9606,Olfactory system,0.004
7423,RTP2,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Olfactory system,0.001
7424,IFT43,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0513784,True,0.766667,0.0522019,9606,Olfactory system,0.053
7425,CLGN,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0238095,True,0.766667,0.0108647,9606,Olfactory system,0.014
7426,CLGN,False,Trigeminal neurons,Ectoderm,True,0.0,0.0238095,True,0.704545,0.00838872,9606,Brain,0.014
7427,EFCAB10,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0150376,True,0.433333,0.0109932,9606,Olfactory system,0.012
7428,MYCBP,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0297619,True,0.566667,0.0425587,9606,Olfactory system,0.042
7429,RD3,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Olfactory system,0.002
7430,H2BC21,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0153509,True,0.7,6.4288e-05,9606,Olfactory system,0.004
7431,SCN9A,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00407268,True,0.0,0.0,9606,Olfactory system,0.011
7432,SCN9A,False,Trigeminal neurons,Ectoderm,True,0.0,0.00407268,True,0.0,0.0,9606,Brain,0.011
7433,ABHD16A,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.566667,0.047316,9606,Olfactory system,0.039
7434,IMPDH1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0169173,True,0.7,0.028801,9606,Olfactory system,0.029
7435,CTXN3,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.6,0.00462874,9606,Olfactory system,0.005
7436,S100A5,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Olfactory system,0.006
7437,FAIM,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0125313,True,0.8,0.0581164,9606,Olfactory system,0.051
7438,THEM6,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00313283,True,0.0,0.0,9606,Olfactory system,0.009
7439,CNGA2,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.7,0.0,9606,Olfactory system,0.001
7440,CNTN4,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0115915,True,0.8,0.00250723,9606,Olfactory system,0.005
7441,CNTN4,False,Photoreceptor cells,Ectoderm,True,0.0,0.0115915,True,0.0939597,0.0031744,9606,Eye,0.005
7442,EFNA3,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0018797,True,0.8,0.00938605,9606,Olfactory system,0.009
7443,EFNA3,False,Retinal ganglion cells,Ectoderm,True,0.0,0.00188029,True,0.847826,0.0084304,9606,Brain,0.009
7444,RTP1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00125313,True,0.0,0.0,9606,Olfactory system,0.001
7445,Q5DU00,False,Olfactory epithelial cells,Ectoderm,False,0.0,0.0,True,0.566667,0.00527162,10090,Olfactory system,0.005
7446,AK1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00219298,True,0.733333,0.0464159,9606,Olfactory system,0.038
7447,FLRT1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.933333,0.0176792,9606,Olfactory system,0.015
7448,JAKMIP1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.000626566,True,0.533333,0.0199293,9606,Olfactory system,0.017
7449,JAKMIP1,False,Spermatocytes,Mesoderm,True,0.0,0.000632911,True,0.0,0.0209175,9606,Reproductive,0.017
7450,A0A571BEE7,False,Olfactory epithelial cells,Ectoderm,False,,,True,,,10090,Olfactory system,0.001
7451,Q3UZZ6,False,Olfactory epithelial cells,Ectoderm,False,,,True,,,10090,Olfactory system,0.011
7452,GNG13,False,Photoreceptor cells,Ectoderm,True,0.0,0.0,True,0.416107,0.00375745,9606,Eye,0.006
7453,GNG13,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.666667,0.0064288,9606,Olfactory system,0.006
7454,GNG13,True,Tuft cells,Endoderm,True,0.0,0.0,True,0.230769,0.00751349,9606,GI tract,0.006
7455,GNG13,True,Pinealocytes,Ectoderm,True,0.0,0.0,True,0.0,0.00770317,9606,Brain,0.006
7456,GNG13,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.00773445,9606,Kidney,0.006
7457,ACBD7,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.733333,0.0010929,9606,Olfactory system,0.002
7458,GNAL,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00093985,True,0.7,0.0299582,9606,Olfactory system,0.025
7459,GFY,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.966667,0.000128576,9606,Olfactory system,0.002
7460,STOM,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.10307,True,0.0,0.0,9606,Olfactory system,0.033
7461,CSPG4,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.000627943,True,0.410377,0.0137904,9606,Brain,0.015
7462,CSPG4,True,Pericytes,Mesoderm,True,0.285714,0.0,True,0.586777,0.0102327,9606,Vasculature,0.015
7463,OLIG2,True,Oligodendrocytes,Ectoderm,True,0.0,0.00158028,True,0.462466,0.0285734,9606,Brain,0.039
7464,OLIG2,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.285714,0.000941915,True,0.938679,0.037078,9606,Brain,0.039
7465,OLIG2,True,Radial glia cells,Ectoderm,True,0.0,0.00156642,True,0.0,0.049355,9606,Brain,0.039
7466,MATN4,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0,True,0.669811,0.0102127,9606,Brain,0.015
7467,C1QL1,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.00627944,True,0.801887,0.00435829,9606,Brain,0.013
7468,GPR17,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0,True,0.693396,0.0156768,9606,Brain,0.02
7469,EPN2,True,Oligodendrocyte progenitor cells,Ectoderm,True,1.0,0.0213501,True,0.801887,0.0426072,9606,Brain,0.046
7470,LHFPL3,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0,True,0.816038,0.00630976,9606,Brain,0.014
7471,NEU4,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.142857,0.000627943,True,0.495283,0.00409809,9606,Brain,0.009
7472,LAD1,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0282575,True,0.00471698,0.0221817,9606,Brain,0.023
7473,SLC25A47,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.000313972,True,0.0,0.0,9606,Brain,0.001
7474,ETV5,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0131868,True,0.0235849,0.0190594,9606,Brain,0.019
7475,ETV5,True,Pulmonary alveolar type II cells,Endoderm,True,0.0769231,0.0128971,True,0.44697,0.0154663,9606,Lungs,0.019
7476,CSPG5,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.00156986,True,0.867925,0.101607,9606,Brain,0.09
7477,OLIG1,True,Oligodendrocytes,Ectoderm,True,0.142857,0.00316056,True,0.991957,0.036458,9606,Brain,0.066
7478,OLIG1,True,Oligodendrocyte progenitor cells,Ectoderm,True,1.0,0.0021978,True,0.995283,0.0696025,9606,Brain,0.066
7479,OLIG1,True,Schwann cells,Ectoderm,True,0.0,0.00438596,True,0.0,0.0826558,9606,Brain,0.066
7480,TNR,True,Oligodendrocyte progenitor cells,Ectoderm,True,1.0,0.0,True,0.0,0.0,9606,Brain,0.009
7481,FYN,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0549451,True,0.391509,0.0705783,9606,Brain,0.069
7482,CNP,True,Schwann cells,Ectoderm,True,0.0,0.0682957,True,0.770115,0.120338,9606,Brain,0.115
7483,CNP,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.857143,0.066562,True,0.34434,0.120926,9606,Brain,0.115
7484,GALC,True,Oligodendrocytes,Ectoderm,True,0.0,0.00410872,True,0.00134048,0.00128041,9606,Brain,0.002
7485,MOG,True,Oligodendrocytes,Ectoderm,True,0.964286,0.000316056,True,0.906166,0.00323472,9606,Brain,0.039
7486,TF,True,Sertoli cells,Mesoderm,True,0.0,0.0175439,False,0.0,0.0,9606,Reproductive,0.004
7487,TF,True,Oligodendrocytes,Ectoderm,True,1.0,0.00884956,False,0.0,0.0,9606,Brain,0.004
7488,OLIG3,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0,0.00087607,9606,Brain,0.001
7489,GJC2,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.545576,0.00060651,9606,Brain,0.021
7490,BCAS1,True,Schwann cells,Ectoderm,True,0.0,0.00783208,True,0.0804598,0.0417473,9606,Brain,0.035
7491,BCAS1,True,Oligodendrocytes,Ectoderm,True,0.214286,0.00600506,True,0.676944,0.0100411,9606,Brain,0.035
7492,ENPP6,True,Oligodendrocytes,Ectoderm,True,0.107143,0.0,True,0.41689,0.00680639,9606,Brain,0.021
7493,TMEM63A,True,Oligodendrocytes,Ectoderm,True,0.642857,0.00316056,True,0.0,0.0,9606,Brain,0.016
7494,GPR62,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.116622,0.00154997,9606,Brain,0.006
7495,SLC25A38,True,Oligodendrocytes,Ectoderm,True,0.0,0.00790139,True,0.0,0.0,9606,Brain,0.012
7496,TYRO3,True,Oligodendrocytes,Ectoderm,True,0.0357143,0.00916561,True,0.0,0.0,9606,Brain,0.019
7497,S1PR5,True,Oligodendrocytes,Ectoderm,True,0.0,0.00158028,True,0.0,0.0,9606,Brain,0.011
7498,ASPA,True,Oligodendrocytes,Ectoderm,True,0.0,0.00347661,True,0.561662,0.00586293,9606,Brain,0.027
7499,ASPA,True,Schwann cells,Ectoderm,True,0.0,0.00344612,True,0.310345,0.0309072,9606,Brain,0.027
7500,EPHB1,True,Osteoclasts,Mesoderm,True,0.0,0.00407268,True,0.0,0.0218186,9606,Bone,0.018
7501,EPHB1,True,Oligodendrocytes,Ectoderm,True,0.0,0.00410872,True,0.382038,0.00370645,9606,Brain,0.018
7502,FASN,True,Oligodendrocytes,Ectoderm,True,0.0,0.0322377,True,0.256032,0.0368623,9606,Brain,0.048
7503,OMG,True,Oligodendrocytes,Ectoderm,True,0.285714,0.000948167,True,0.340483,0.00822158,9606,Brain,0.02
7504,ZDHHC9,True,Oligodendrocytes,Ectoderm,True,0.0,0.0126422,True,0.0,0.0,9606,Brain,0.021
7505,ADAMTS4,True,Oligodendrocytes,Ectoderm,True,0.107143,0.0116941,True,0.441019,0.00754768,9606,Brain,0.025
7506,MYRF,True,Oligodendrocytes,Ectoderm,True,0.535714,0.000948167,True,0.41689,0.00242604,9606,Brain,0.019
7507,SEMA4D,True,Osteoclasts,Mesoderm,True,0.0,0.00720551,True,0.0,0.0,9606,Bone,0.036
7508,SEMA4D,True,Oligodendrocytes,Ectoderm,True,0.535714,0.00252845,True,0.0,0.0,9606,Brain,0.036
7509,TMEM125,True,Oligodendrocytes,Ectoderm,True,0.142857,0.00695322,True,0.0,0.0,9606,Brain,0.021
7510,KLHL2,True,Oligodendrocytes,Ectoderm,True,0.0,0.000632111,True,0.613941,0.0138149,9606,Brain,0.034
7511,DPY19L1,True,Oligodendrocytes,Ectoderm,True,0.0,0.005689,True,0.575067,0.00977155,9606,Brain,0.03
7512,TSPAN15,True,Oligodendrocytes,Ectoderm,True,0.214286,0.0249684,True,0.0,0.0,9606,Brain,0.048
7513,HAPLN2,True,Oligodendrocytes,Ectoderm,True,0.25,0.0,True,0.424933,0.00114563,9606,Brain,0.017
7514,OPALIN,True,Oligodendrocytes,Ectoderm,True,0.214286,0.0,True,0.646113,0.00074129,9606,Brain,0.026
7515,ERMN,True,Oligodendrocytes,Ectoderm,True,1.0,0.00158028,True,0.798928,0.00154997,9606,Brain,0.034
7516,FA2H,True,Oligodendrocytes,Ectoderm,True,0.25,0.00347661,True,0.903485,0.0040434,9606,Brain,0.039
7517,CLDN11,True,Oligodendrocytes,Ectoderm,True,0.964286,0.034134,True,1.0,0.0181953,9606,Brain,0.059
7518,CLDN11,True,Sertoli cells,Mesoderm,True,0.0,0.0422932,True,0.473684,0.0641925,9606,Reproductive,0.059
7519,ELOVL7,True,Oligodendrocytes,Ectoderm,True,0.0,0.000632111,True,0.576407,0.0103781,9606,Brain,0.031
7520,PLLP,True,Oligodendrocytes,Ectoderm,True,0.535714,0.00979772,True,0.797587,0.0173192,9606,Brain,0.046
7521,NINJ2,True,Oligodendrocytes,Ectoderm,True,0.107143,0.000948167,True,0.0469169,0.0,9606,Brain,0.002
7522,SGK2,True,Oligodendrocytes,Ectoderm,True,0.0,0.000632111,True,0.0,0.0,9606,Brain,0.001
7523,GJC3,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.923593,0.0108498,9606,Brain,0.044
7524,KLK6,True,Oligodendrocytes,Ectoderm,True,0.5,0.0,True,0.0764075,0.00026956,9606,Brain,0.004
7525,NFE2L3,True,Oligodendrocytes,Ectoderm,True,0.0,0.00726928,True,0.0134048,0.00148258,9606,Brain,0.003
7526,PEX5L,True,Oligodendrocytes,Ectoderm,True,0.75,0.00221239,True,0.608579,0.00707595,9606,Brain,0.03
7527,CLDN14,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0576407,0.0013478,9606,Brain,0.003
7528,CNTF,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.0
7529,EML1,True,Oligodendrocytes,Ectoderm,True,0.0,0.00158028,True,0.0160858,0.0020217,9606,Brain,0.002
7530,KIF6,True,Oligodendrocytes,Ectoderm,True,0.0,0.00252845,True,0.0,0.00101085,9606,Brain,0.001
7531,NIPAL4,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0469169,0.00087607,9606,Brain,0.002
7532,SEC14L5,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.001
7533,SP7,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Bone,0.001
7534,SP7,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.001
7535,ST18,True,Oligodendrocytes,Ectoderm,True,1.0,0.00126422,True,0.0,0.0,9606,Brain,0.006
7536,DUSP15,True,Oligodendrocytes,Ectoderm,True,0.0,0.0309735,True,0.284182,0.00559337,9606,Brain,0.02
7537,ARSG,True,Oligodendrocytes,Ectoderm,True,0.0,0.00126422,True,0.178284,0.0013478,9606,Brain,0.008
7538,NPC1,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0817694,0.00350428,9606,Brain,0.006
7539,MAG,True,Oligodendrocytes,Ectoderm,True,1.0,0.00221239,True,0.989276,0.00660422,9606,Brain,0.045
7540,MAG,True,Schwann cells,Ectoderm,True,0.0,0.0109649,True,0.045977,0.0536843,9606,Brain,0.045
7541,SLC25A29,True,Oligodendrocytes,Ectoderm,True,0.0,0.000632111,True,0.0,0.0,9606,Brain,0.0
7542,SLC25A19,True,Oligodendrocytes,Ectoderm,True,0.0,0.000316056,True,0.0,0.0,9606,Brain,0.006
7543,PLEKHH1,True,Oligodendrocytes,Ectoderm,True,0.321429,0.0,True,0.0321716,0.00026956,9606,Brain,0.002
7544,TMEM88B,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.034
7545,DBNDD2,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.285523,0.00384123,9606,Brain,0.014
7546,SGK3,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.014
7547,ARRDC2,True,Oligodendrocytes,Ectoderm,True,0.0,0.000948167,True,0.0187668,0.00020217,9606,Brain,0.001
7548,PLP1,True,Oligodendrocytes,Ectoderm,True,1.0,0.0218078,True,1.0,0.103174,9606,Brain,0.123
7549,PLP1,True,Schwann cells,Ectoderm,True,0.0,0.0303885,True,1.0,0.141309,9606,Brain,0.123
7550,MBP,True,Oligodendrocytes,Ectoderm,True,1.0,0.0445638,True,1.0,0.0934699,9606,Brain,0.12
7551,SLC6A6,True,Pinealocytes,Ectoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Brain,0.102
7552,SLC6A6,True,Osteoblasts,Mesoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Bone,0.102
7553,LRP4,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.783784,0.0563417,9606,Bone,0.046
7554,EGFL6,True,Osteoblasts,Mesoderm,True,0.0,0.00814536,True,0.0,0.0106123,9606,Bone,0.01
7555,EGFL6,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.00814536,True,0.0,0.0106102,9606,Lungs,0.01
7556,EGFL6,True,Pulmonary alveolar type II cells,Endoderm,True,0.0,0.00817867,True,0.666667,0.00498285,9606,Lungs,0.01
7557,GPER1,True,Osteoblasts,Mesoderm,True,0.0,0.00156642,True,0.0,0.0127991,9606,Bone,0.01
7558,NF2,True,Sertoli cells,Mesoderm,True,0.0,0.0441729,True,0.0,0.00804014,9606,Reproductive,0.016
7559,NF2,False,Schwann cells,Ectoderm,True,0.0,0.0441729,True,0.0,0.00806556,9606,Brain,0.016
7560,NF2,True,Smooth muscle cells,Mesoderm,True,0.0,0.0444655,True,0.00826446,0.00801862,9606,Smooth muscle,0.016
7561,NF2,True,Osteoblasts,Mesoderm,True,0.0,0.0441729,True,0.0,0.00803962,9606,Bone,0.016
7562,PHEX,True,Osteoblasts,Mesoderm,True,0.0,0.000626566,True,0.324324,6.4317e-05,9606,Bone,0.001
7563,PLCD4,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.00501672,9606,Bone,0.004
7564,FOXO1,True,Osteoblasts,Mesoderm,True,0.0,0.0075188,True,0.0540541,0.0255981,9606,Bone,0.022
7565,MAGED1,True,Osteoblasts,Mesoderm,True,0.0,0.0845865,True,0.72973,0.395935,9606,Bone,0.334
7566,PARD6G,True,Osteoblasts,Mesoderm,True,0.0,0.000313283,True,0.567568,0.0217391,9606,Bone,0.018
7567,TNFSF11,True,Osteoblasts,Mesoderm,True,0.0,0.000313283,True,0.0,0.0,9606,Bone,0.001
7568,TNFSF11,False,T helper cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.0,9606,Immune system,0.001
7569,TNFRSF10A,True,Osteoblasts,Mesoderm,True,0.0,0.00469925,False,0.0,0.0,9606,Bone,0.001
7570,CX3CL1,True,Osteoblasts,Mesoderm,True,0.0,0.0056391,True,0.0,0.0403267,9606,Bone,0.033
7571,F2R,True,Platelets,Mesoderm,True,0.0,0.033877,True,0.333333,0.0379926,9606,Blood,0.036
7572,F2R,True,Osteoblasts,Mesoderm,True,0.0,0.0338346,True,0.0,0.03814,9606,Bone,0.036
7573,NOD1,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.000385902,9606,Bone,0.0
7574,NOD2,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.000128634,9606,Bone,0.0
7575,NOD2,True,Paneth cells,Endoderm,True,0.0,0.0,True,0.0,0.000128991,9606,GI tract,0.0
7576,NOD2,True,Platelets,Mesoderm,True,0.0,0.0,True,0.0,0.000128353,9606,Blood,0.0
7577,CYP27B1,True,Parathyroid chief cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Parathyroid glands,0.0
7578,CYP27B1,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Bone,0.0
7579,P2RX4,True,Osteoblasts,Mesoderm,True,0.0,0.0131579,True,0.0,0.028621,9606,Bone,0.025
7580,INSR,True,Osteoblasts,Mesoderm,True,0.0,0.0632832,True,0.0,0.0133779,9606,Bone,0.022
7581,EPHB4,True,Osteoblasts,Mesoderm,True,0.0,0.0103383,True,0.0,0.00881142,9606,Bone,0.009
7582,FGFR1,True,Parathyroid chief cells,Endoderm,True,0.0,0.0588972,True,0.0,0.0732897,9606,Parathyroid glands,0.072
7583,FGFR1,True,Osteoblasts,Mesoderm,True,0.0,0.0588972,True,0.648649,0.0719064,9606,Bone,0.072
7584,BGLAP,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.945946,0.0041806,9606,Bone,0.005
7585,BGLAP,True,Platelets,Mesoderm,True,0.0,0.0,True,0.0,0.00641766,9606,Blood,0.005
7586,TLR5,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Bone,0.0
7587,TLR5,True,Paneth cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,GI tract,0.0
7588,P86547,True,Osteoblasts,Mesoderm,False,0.0,0.0,True,0.972973,0.00373038,10090,Bone,0.005
7589,COL11A2,True,Osteoblasts,Mesoderm,True,0.0,0.00281955,True,0.675676,0.0045665,9606,Bone,0.005
7590,IBSP,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,1.0,0.00475945,9606,Bone,0.006
7591,BMP1,False,Osteoblasts,Mesoderm,True,0.0,0.0100251,True,0.864865,0.0262413,9606,Bone,0.024
7592,OLFML2B,False,Osteoblasts,Mesoderm,True,0.0,0.00971178,True,0.378378,0.0104193,9606,Bone,0.011
7593,NPNT,True,Osteoblasts,Mesoderm,True,0.0,0.00908521,True,0.027027,0.0192308,9606,Bone,0.017
7594,NPNT,False,Principal cells,Mesoderm,True,0.0,0.00908521,True,0.857143,0.0188728,9606,Kidney,0.017
7595,OLFML1,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.00225109,9606,Bone,0.002
7596,NFKB2,False,Osteoclast precursor cells,Mesoderm,True,0.0,0.00407268,True,0.0,0.0107796,9606,Bone,0.01
7597,TNFRSF11A,True,Osteoclast precursor cells,Mesoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Bone,0.001
7598,TNFRSF11A,True,Osteoclasts,Mesoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Bone,0.001
7599,TRAF6,False,Osteoclast precursor cells,Mesoderm,True,0.0,0.00093985,True,0.0,0.0,9606,Bone,0.001
7600,CYSLTR1,True,Osteoclast precursor cells,Mesoderm,True,0.0,0.0206767,True,0.0,0.00295156,9606,Bone,0.006
7601,SOST,True,Osteoclasts,Mesoderm,True,0.0,0.00689223,True,0.0,0.0,9606,Bone,0.002
7602,SOST,True,Osteocytes,Mesoderm,True,0.0,0.00689223,True,0.0,0.0,9606,Bone,0.002
7603,ZBTB7A,True,Osteoclasts,Mesoderm,True,0.0,0.0206767,True,0.0,0.0,9606,Bone,0.091
7604,TNFRSF11B,True,Osteoclasts,Mesoderm,True,0.0,0.00219298,True,0.0,0.0,9606,Bone,0.002
