,genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
7235,MMP8,True,Neutrophils,Mesoderm,True,0.0,0.0,True,0.211604,0.00124248,9606,Immune system,0.004
7236,Q8BWM3,True,Neutrophils,Mesoderm,False,,,True,,,10090,Immune system,0.001
7237,Q811V2,True,Neutrophils,Mesoderm,False,,,True,,,10090,Immune system,0.001
7238,LRG1,True,Neutrophils,Mesoderm,True,0.0,0.00346021,True,0.692833,0.0188988,9606,Immune system,0.026
7239,LRG1,True,Pulmonary alveolar type II cells,Endoderm,True,0.0,0.00346021,True,0.477273,0.0277616,9606,Lungs,0.026
7240,Q9JKE1,True,Neutrophils,Mesoderm,False,,,True,,,10090,Immune system,0.013
7241,ASPRV1,True,Neutrophils,Mesoderm,True,0.0,0.0,True,0.0443686,0.00111169,9606,Immune system,0.001
7242,NCF1,True,Neutrophils,Mesoderm,True,0.0,0.0,True,0.744027,0.0321737,9606,Immune system,0.038
7243,SORL1,True,Neutrophils,Mesoderm,True,0.0,0.012268,True,0.0,0.0,9606,Immune system,0.034
7244,ARG2,True,Neutrophils,Mesoderm,True,0.0,0.000314564,True,0.0102389,0.00137327,9606,Immune system,0.001
7245,E9QNZ7,True,Neutrophils,Mesoderm,False,0.0,0.0,True,0.174061,0.000196181,10090,Immune system,0.003
7246,K4DID7,True,Neutrophils,Mesoderm,False,0.0,0.0,True,0.174061,0.000196181,10090,Immune system,0.003
7248,IL1R2,True,Neutrophils,Mesoderm,True,0.0,0.00723498,True,0.204778,0.00281193,9606,Immune system,0.007
7249,CD177,True,Neutrophils,Mesoderm,True,0.0,0.00377477,True,0.593857,0.00124248,9606,Immune system,0.011
7254,CAMP,True,Sebocytes,Mesoderm,True,0.0,0.000313283,True,0.0,0.0259865,9606,Skin,0.022
7255,ADPGK,True,Neutrophils,Mesoderm,True,0.0,0.0103806,True,0.549488,0.00582004,9606,Immune system,0.015
7256,PSTPIP1,True,Neutrophils,Mesoderm,True,0.0,0.00251651,True,0.372014,0.00889354,9606,Immune system,0.014
7258,NLRP3,True,Osteoblasts,Mesoderm,True,0.0,0.00093985,True,0.0,0.00520967,9606,Bone,0.004
7259,NLRP3,True,Podocytes,Mesoderm,True,0.0,0.000946372,True,0.0,0.00520331,9606,Kidney,0.004
7260,NLRP3,True,Neutrophils,Mesoderm,True,0.0,0.000943693,True,0.0375427,0.00457756,9606,Immune system,0.004
7261,KLRK1,True,NK cells,Mesoderm,True,0.0,0.0,True,0.93617,0.00432509,9606,Immune system,0.009
7263,NCR1,True,NK cells,Mesoderm,True,0.0,0.0,True,0.797872,0.000451875,9606,Immune system,0.004
7264,KLRA1,True,NK cells,Mesoderm,False,0.0,0.0,True,0.0425532,6.45536e-05,9606,Immune system,0.0
7268,GZMM,True,NK cells,Mesoderm,True,0.486486,0.0343169,True,0.0,0.000258214,9606,Immune system,0.007
7269,HMBOX1,True,NK cells,Mesoderm,True,0.0,0.0150738,True,0.0,0.00723,9606,Immune system,0.008
7271,FASLG,True,NK cells,Mesoderm,False,0.0,0.0,True,0.159574,0.000580982,9606,Immune system,0.001
7272,CD3G,True,NK cells,Mesoderm,True,0.351351,0.0782553,True,0.0744681,0.0405397,9606,Immune system,0.048
7273,CD3G,True,T cells,Mesoderm,True,0.687747,0.0326642,True,0.906542,0.0286904,9606,Immune system,0.048
7276,CD3G,True,T helper cells,Mesoderm,True,0.0,0.0845865,True,0.0,0.0407443,9606,Immune system,0.048
7277,PCDH15,True,NK cells,Mesoderm,True,0.0,0.00192431,True,0.0,0.00671358,9606,Immune system,0.006
7278,PCDH15,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.142857,0.00156986,True,0.377358,0.00156118,9606,Brain,0.006
7279,Q8CJC7,True,NK cells,Mesoderm,False,0.0,0.0,True,0.861702,0.00071009,10090,Immune system,0.005
7281,P27814,True,NK cells,Mesoderm,False,0.0,0.0,True,0.829787,0.00071009,10090,Immune system,0.005
7282,DUSP2,True,NK cells,Mesoderm,True,0.5,0.0493906,True,0.797872,0.0343425,9606,Immune system,0.042
7283,DUSP2,True,T cells,Mesoderm,True,0.29249,0.0398095,True,0.17757,0.0370178,9606,Immune system,0.042
7284,TXK,True,NK cells,Mesoderm,True,0.0675676,0.000641437,True,0.0,0.0,9606,Immune system,0.003
7285,TXK,True,T cells,Mesoderm,True,0.0,0.00238176,True,0.0,0.0,9606,Immune system,0.003
7286,Q60682,True,NK cells,Mesoderm,False,0.0,0.0,True,0.5,0.000129107,10090,Immune system,0.003
7287,DOK2,True,NK cells,Mesoderm,True,0.0810811,0.0259782,True,0.606383,0.0173004,9606,Immune system,0.022
7288,Q60654,True,NK cells,Mesoderm,False,0.0,0.0,True,0.265957,0.000129107,10090,Immune system,0.001
7289,A0A0F6QAG2,True,NK cells,Mesoderm,False,0.0,0.0,True,0.37234,0.000129107,10090,Immune system,0.002
7290,Q2TJJ8,True,NK cells,Mesoderm,False,0.0,0.0,True,0.37234,0.000129107,10090,Immune system,0.002
7291,A0A1B1ZGB0,True,NK cells,Mesoderm,False,0.0,0.0,True,0.37234,0.000129107,10090,Immune system,0.002
7292,KLRC2,True,NK cells,Mesoderm,True,0.0945946,0.000962155,True,0.478723,0.000322768,9606,Immune system,0.003
7293,Q99JB4,True,NK cells,Mesoderm,False,0.0,0.0,True,0.138298,0.00154929,10090,Immune system,0.002
7294,P27812,True,NK cells,Mesoderm,False,0.0,0.0,True,0.138298,0.00154929,10090,Immune system,0.002
7295,SAMD3,True,NK cells,Mesoderm,True,0.027027,0.000320718,True,0.0,0.0,9606,Immune system,0.001
7296,P27811,True,NK cells,Mesoderm,False,0.0,0.0,True,0.106383,0.000258214,10090,Immune system,0.001
7297,Q8VD98,True,NK cells,Mesoderm,False,0.0,0.0,True,0.180851,0.000193661,10090,Immune system,0.001
7298,CHSY1,True,NK cells,Mesoderm,True,0.0,0.00545221,True,0.0425532,0.00774643,9606,Immune system,0.007
7300,IL18R1,True,NK cells,Mesoderm,True,0.0,0.000641437,True,0.319149,0.0149119,9606,Immune system,0.013
7301,IL18R1,True,T cells,Mesoderm,True,0.0,0.000680504,True,0.331776,0.0123609,9606,Immune system,0.013
7302,Q64329,True,NK cells,Mesoderm,False,0.0,0.0,True,0.0425532,0.0,10090,Immune system,0.0
7303,DOCK2,True,NK cells,Mesoderm,True,0.0,0.000962155,True,0.106383,0.0167839,9606,Immune system,0.014
7304,SH2D2A,True,NK cells,Mesoderm,True,0.0405405,0.0131495,True,0.0,0.0,9606,Immune system,0.009
7305,A0A494BAN6,True,Thymocytes,Endoderm,False,0.0,0.0,True,0.0,0.0275906,10090,Thymus,0.023
7307,A0A494BAN6,True,NK cells,Mesoderm,False,0.0,0.0,True,0.893617,0.0223355,10090,Immune system,0.023
7308,Q3V3P4,True,Thymocytes,Endoderm,False,0.0,0.0,True,0.0,0.0275906,10090,Thymus,0.023
7310,Q3V3P4,True,NK cells,Mesoderm,False,0.0,0.0,True,0.893617,0.0223355,10090,Immune system,0.023
7311,Q91ZY5,True,Thymocytes,Endoderm,False,0.0,0.0,True,0.0,0.0275906,10090,Thymus,0.023
7313,Q91ZY5,True,NK cells,Mesoderm,False,0.0,0.0,True,0.893617,0.0223355,10090,Immune system,0.023
7314,Q9ES61,True,Thymocytes,Endoderm,False,0.0,0.0,True,0.0,0.0275906,10090,Thymus,0.023
7316,Q9ES61,True,NK cells,Mesoderm,False,0.0,0.0,True,0.893617,0.0223355,10090,Immune system,0.023
7317,Q8R046,True,Thymocytes,Endoderm,False,0.0,0.0,True,0.0,0.0275906,10090,Thymus,0.023
7319,Q8R046,True,NK cells,Mesoderm,False,0.0,0.0,True,0.893617,0.0223355,10090,Immune system,0.023
7320,GZMK,True,T cells,Mesoderm,True,0.00395257,0.0,True,0.0934579,0.00026023,9606,Immune system,0.001
7321,GZMK,True,NK cells,Mesoderm,True,0.0,0.000320718,True,0.0106383,0.00148473,9606,Immune system,0.001
7322,IFNG,True,T helper cells,Mesoderm,True,0.0,0.0125313,True,0.0,0.00173244,9606,Immune system,0.003
7323,IFNG,True,NK cells,Mesoderm,True,0.0810811,0.0109044,True,0.0319149,0.00154929,9606,Immune system,0.003
7324,IFNG,True,T cells,Mesoderm,True,0.0790514,0.00680504,True,0.11215,0.000195173,9606,Immune system,0.003
7325,IL2RG,True,NK cells,Mesoderm,True,0.594595,0.103271,True,0.255319,0.0236912,9606,Immune system,0.04
7326,P12399,True,NK cells,Mesoderm,False,0.0,0.0,True,0.595745,0.0788845,10090,Immune system,0.067
7328,KIR3DL1,True,NK cells,Mesoderm,True,0.0135135,0.0,True,0.0,6.45536e-05,9606,Immune system,0.0
7329,Q60652,True,NK cells,Mesoderm,False,0.0,0.0,True,0.0,0.0,10090,Immune system,0.0
7331,KLRG1,True,NK cells,Mesoderm,True,0.0810811,0.00160359,True,0.0531915,0.000839197,9606,Immune system,0.002
7333,ADAMTS14,True,NK cells,Mesoderm,True,0.0,0.0,True,0.0106383,0.000451875,9606,Immune system,0.0
7334,Q9R1G6,True,NK cells,Mesoderm,False,0.0,0.0,True,0.0425532,0.0,10090,Immune system,0.0
7335,Q9DAV6,True,NK cells,Mesoderm,False,,,True,,,10090,Immune system,0.001
7336,Q6P217,True,NK cells,Mesoderm,False,,,True,,,10090,Immune system,0.001
7337,Q3TJ69,True,NK cells,Mesoderm,False,,,True,,,10090,Immune system,0.001
7338,Q9QZA0,True,NK cells,Mesoderm,False,0.0,0.0,True,0.0,0.000258214,10090,Immune system,0.0
7339,CLEC2D,True,T cells,Mesoderm,True,0.604743,0.0319837,True,0.0046729,0.0193221,9606,Immune system,0.029
7340,CLEC2D,True,NK cells,Mesoderm,True,0.0675676,0.0776139,True,0.0,0.019237,9606,Immune system,0.029
7342,SLC6A2,True,Noradrenergic neurons,Ectoderm,True,0.0,0.00156642,True,0.0,0.0,9606,Brain,0.002
7343,SLC39A11,True,Noradrenergic neurons,Ectoderm,True,0.0,0.00219298,True,0.0,0.0,9606,Brain,0.005
7344,SLC9B2,True,Noradrenergic neurons,Ectoderm,True,0.0,0.00720551,True,0.0,0.0,9606,Brain,0.002
7347,ICOS,True,T follicular helper cells,Mesoderm,True,0.0,0.00689223,True,0.0,0.0111646,9606,Immune system,0.01
7348,ICOS,True,T cells,Mesoderm,True,0.0632411,0.00204151,True,0.369159,0.00618047,9606,Immune system,0.01
7349,ICOS,True,Nuocytes,Mesoderm,True,0.0,0.00689223,True,0.666667,0.00990035,9606,Immune system,0.01
7351,IL17RB,True,Plasmacytoid dendritic cells,Mesoderm,True,0.0,0.000315457,True,0.0,0.00115644,9606,Immune system,0.001
7352,IL17RB,True,T helper cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.00115496,9606,Immune system,0.001
7353,IL17RB,True,Tuft cells,Endoderm,True,0.0,0.000313283,True,0.538462,0.000706396,9606,GI tract,0.001
7354,IL7R,True,T cells,Mesoderm,True,0.545455,0.0302824,True,0.383178,0.0181511,9606,Immune system,0.031
7355,IL7R,True,Nuocytes,Mesoderm,True,0.0,0.0711153,True,0.933333,0.0214079,9606,Immune system,0.031
7357,CRLF2,True,Nuocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0529733,9606,Immune system,0.044
7358,CRLF2,True,Platelets,Mesoderm,True,0.0,0.0,True,0.0,0.0528815,9606,Blood,0.044
7360,IL13,True,Nuocytes,Mesoderm,True,0.0,0.018797,True,0.2,0.0010929,9606,Immune system,0.004
7361,IL13,True,T helper cells,Mesoderm,True,0.0,0.018797,True,0.0,0.00147578,9606,Immune system,0.004
7367,MANEA,True,Plasma cells,Mesoderm,True,0.0,0.00126743,True,0.0,0.00269507,9606,Immune system,0.002
7454,GNG13,True,Tuft cells,Endoderm,True,0.0,0.0,True,0.230769,0.00751349,9606,GI tract,0.006
7455,GNG13,True,Pinealocytes,Ectoderm,True,0.0,0.0,True,0.0,0.00770317,9606,Brain,0.006
7456,GNG13,True,Proximal tubule cells,Mesoderm,True,0.0,0.0,True,0.0,0.00773445,9606,Kidney,0.006
7461,CSPG4,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.000627943,True,0.410377,0.0137904,9606,Brain,0.015
7462,CSPG4,True,Pericytes,Mesoderm,True,0.285714,0.0,True,0.586777,0.0102327,9606,Vasculature,0.015
7463,OLIG2,True,Oligodendrocytes,Ectoderm,True,0.0,0.00158028,True,0.462466,0.0285734,9606,Brain,0.039
7464,OLIG2,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.285714,0.000941915,True,0.938679,0.037078,9606,Brain,0.039
7465,OLIG2,True,Radial glia cells,Ectoderm,True,0.0,0.00156642,True,0.0,0.049355,9606,Brain,0.039
7466,MATN4,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0,True,0.669811,0.0102127,9606,Brain,0.015
7467,C1QL1,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.00627944,True,0.801887,0.00435829,9606,Brain,0.013
7468,GPR17,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0,True,0.693396,0.0156768,9606,Brain,0.02
7469,EPN2,True,Oligodendrocyte progenitor cells,Ectoderm,True,1.0,0.0213501,True,0.801887,0.0426072,9606,Brain,0.046
7470,LHFPL3,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0,True,0.816038,0.00630976,9606,Brain,0.014
7471,NEU4,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.142857,0.000627943,True,0.495283,0.00409809,9606,Brain,0.009
7472,LAD1,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0282575,True,0.00471698,0.0221817,9606,Brain,0.023
7473,SLC25A47,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.000313972,True,0.0,0.0,9606,Brain,0.001
7474,ETV5,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0131868,True,0.0235849,0.0190594,9606,Brain,0.019
7475,ETV5,True,Pulmonary alveolar type II cells,Endoderm,True,0.0769231,0.0128971,True,0.44697,0.0154663,9606,Lungs,0.019
7476,CSPG5,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.00156986,True,0.867925,0.101607,9606,Brain,0.09
7477,OLIG1,True,Oligodendrocytes,Ectoderm,True,0.142857,0.00316056,True,0.991957,0.036458,9606,Brain,0.066
7478,OLIG1,True,Oligodendrocyte progenitor cells,Ectoderm,True,1.0,0.0021978,True,0.995283,0.0696025,9606,Brain,0.066
7479,OLIG1,True,Schwann cells,Ectoderm,True,0.0,0.00438596,True,0.0,0.0826558,9606,Brain,0.066
7480,TNR,True,Oligodendrocyte progenitor cells,Ectoderm,True,1.0,0.0,True,0.0,0.0,9606,Brain,0.009
7481,FYN,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0549451,True,0.391509,0.0705783,9606,Brain,0.069
7482,CNP,True,Schwann cells,Ectoderm,True,0.0,0.0682957,True,0.770115,0.120338,9606,Brain,0.115
7483,CNP,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.857143,0.066562,True,0.34434,0.120926,9606,Brain,0.115
7484,GALC,True,Oligodendrocytes,Ectoderm,True,0.0,0.00410872,True,0.00134048,0.00128041,9606,Brain,0.002
7485,MOG,True,Oligodendrocytes,Ectoderm,True,0.964286,0.000316056,True,0.906166,0.00323472,9606,Brain,0.039
7488,OLIG3,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0,0.00087607,9606,Brain,0.001
7489,GJC2,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.545576,0.00060651,9606,Brain,0.021
7490,BCAS1,True,Schwann cells,Ectoderm,True,0.0,0.00783208,True,0.0804598,0.0417473,9606,Brain,0.035
7491,BCAS1,True,Oligodendrocytes,Ectoderm,True,0.214286,0.00600506,True,0.676944,0.0100411,9606,Brain,0.035
7492,ENPP6,True,Oligodendrocytes,Ectoderm,True,0.107143,0.0,True,0.41689,0.00680639,9606,Brain,0.021
7493,TMEM63A,True,Oligodendrocytes,Ectoderm,True,0.642857,0.00316056,True,0.0,0.0,9606,Brain,0.016
7494,GPR62,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.116622,0.00154997,9606,Brain,0.006
7495,SLC25A38,True,Oligodendrocytes,Ectoderm,True,0.0,0.00790139,True,0.0,0.0,9606,Brain,0.012
7496,TYRO3,True,Oligodendrocytes,Ectoderm,True,0.0357143,0.00916561,True,0.0,0.0,9606,Brain,0.019
7497,S1PR5,True,Oligodendrocytes,Ectoderm,True,0.0,0.00158028,True,0.0,0.0,9606,Brain,0.011
7498,ASPA,True,Oligodendrocytes,Ectoderm,True,0.0,0.00347661,True,0.561662,0.00586293,9606,Brain,0.027
7499,ASPA,True,Schwann cells,Ectoderm,True,0.0,0.00344612,True,0.310345,0.0309072,9606,Brain,0.027
7500,EPHB1,True,Osteoclasts,Mesoderm,True,0.0,0.00407268,True,0.0,0.0218186,9606,Bone,0.018
7501,EPHB1,True,Oligodendrocytes,Ectoderm,True,0.0,0.00410872,True,0.382038,0.00370645,9606,Brain,0.018
7502,FASN,True,Oligodendrocytes,Ectoderm,True,0.0,0.0322377,True,0.256032,0.0368623,9606,Brain,0.048
7503,OMG,True,Oligodendrocytes,Ectoderm,True,0.285714,0.000948167,True,0.340483,0.00822158,9606,Brain,0.02
7504,ZDHHC9,True,Oligodendrocytes,Ectoderm,True,0.0,0.0126422,True,0.0,0.0,9606,Brain,0.021
7505,ADAMTS4,True,Oligodendrocytes,Ectoderm,True,0.107143,0.0116941,True,0.441019,0.00754768,9606,Brain,0.025
7506,MYRF,True,Oligodendrocytes,Ectoderm,True,0.535714,0.000948167,True,0.41689,0.00242604,9606,Brain,0.019
7507,SEMA4D,True,Osteoclasts,Mesoderm,True,0.0,0.00720551,True,0.0,0.0,9606,Bone,0.036
7508,SEMA4D,True,Oligodendrocytes,Ectoderm,True,0.535714,0.00252845,True,0.0,0.0,9606,Brain,0.036
7509,TMEM125,True,Oligodendrocytes,Ectoderm,True,0.142857,0.00695322,True,0.0,0.0,9606,Brain,0.021
7510,KLHL2,True,Oligodendrocytes,Ectoderm,True,0.0,0.000632111,True,0.613941,0.0138149,9606,Brain,0.034
7511,DPY19L1,True,Oligodendrocytes,Ectoderm,True,0.0,0.005689,True,0.575067,0.00977155,9606,Brain,0.03
7512,TSPAN15,True,Oligodendrocytes,Ectoderm,True,0.214286,0.0249684,True,0.0,0.0,9606,Brain,0.048
7513,HAPLN2,True,Oligodendrocytes,Ectoderm,True,0.25,0.0,True,0.424933,0.00114563,9606,Brain,0.017
7514,OPALIN,True,Oligodendrocytes,Ectoderm,True,0.214286,0.0,True,0.646113,0.00074129,9606,Brain,0.026
7515,ERMN,True,Oligodendrocytes,Ectoderm,True,1.0,0.00158028,True,0.798928,0.00154997,9606,Brain,0.034
7516,FA2H,True,Oligodendrocytes,Ectoderm,True,0.25,0.00347661,True,0.903485,0.0040434,9606,Brain,0.039
7517,CLDN11,True,Oligodendrocytes,Ectoderm,True,0.964286,0.034134,True,1.0,0.0181953,9606,Brain,0.059
7518,CLDN11,True,Sertoli cells,Mesoderm,True,0.0,0.0422932,True,0.473684,0.0641925,9606,Reproductive,0.059
7519,ELOVL7,True,Oligodendrocytes,Ectoderm,True,0.0,0.000632111,True,0.576407,0.0103781,9606,Brain,0.031
7520,PLLP,True,Oligodendrocytes,Ectoderm,True,0.535714,0.00979772,True,0.797587,0.0173192,9606,Brain,0.046
7521,NINJ2,True,Oligodendrocytes,Ectoderm,True,0.107143,0.000948167,True,0.0469169,0.0,9606,Brain,0.002
7522,SGK2,True,Oligodendrocytes,Ectoderm,True,0.0,0.000632111,True,0.0,0.0,9606,Brain,0.001
7523,GJC3,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.923593,0.0108498,9606,Brain,0.044
7524,KLK6,True,Oligodendrocytes,Ectoderm,True,0.5,0.0,True,0.0764075,0.00026956,9606,Brain,0.004
7525,NFE2L3,True,Oligodendrocytes,Ectoderm,True,0.0,0.00726928,True,0.0134048,0.00148258,9606,Brain,0.003
7526,PEX5L,True,Oligodendrocytes,Ectoderm,True,0.75,0.00221239,True,0.608579,0.00707595,9606,Brain,0.03
7527,CLDN14,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0576407,0.0013478,9606,Brain,0.003
7528,CNTF,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.0
7529,EML1,True,Oligodendrocytes,Ectoderm,True,0.0,0.00158028,True,0.0160858,0.0020217,9606,Brain,0.002
7530,KIF6,True,Oligodendrocytes,Ectoderm,True,0.0,0.00252845,True,0.0,0.00101085,9606,Brain,0.001
7531,NIPAL4,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0469169,0.00087607,9606,Brain,0.002
7532,SEC14L5,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.001
7533,SP7,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Bone,0.001
7534,SP7,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.001
7535,ST18,True,Oligodendrocytes,Ectoderm,True,1.0,0.00126422,True,0.0,0.0,9606,Brain,0.006
7536,DUSP15,True,Oligodendrocytes,Ectoderm,True,0.0,0.0309735,True,0.284182,0.00559337,9606,Brain,0.02
7537,ARSG,True,Oligodendrocytes,Ectoderm,True,0.0,0.00126422,True,0.178284,0.0013478,9606,Brain,0.008
7538,NPC1,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0817694,0.00350428,9606,Brain,0.006
7539,MAG,True,Oligodendrocytes,Ectoderm,True,1.0,0.00221239,True,0.989276,0.00660422,9606,Brain,0.045
7540,MAG,True,Schwann cells,Ectoderm,True,0.0,0.0109649,True,0.045977,0.0536843,9606,Brain,0.045
7541,SLC25A29,True,Oligodendrocytes,Ectoderm,True,0.0,0.000632111,True,0.0,0.0,9606,Brain,0.0
7542,SLC25A19,True,Oligodendrocytes,Ectoderm,True,0.0,0.000316056,True,0.0,0.0,9606,Brain,0.006
7543,PLEKHH1,True,Oligodendrocytes,Ectoderm,True,0.321429,0.0,True,0.0321716,0.00026956,9606,Brain,0.002
7544,TMEM88B,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.034
7545,DBNDD2,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.285523,0.00384123,9606,Brain,0.014
7546,SGK3,True,Oligodendrocytes,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.014
7547,ARRDC2,True,Oligodendrocytes,Ectoderm,True,0.0,0.000948167,True,0.0187668,0.00020217,9606,Brain,0.001
7548,PLP1,True,Oligodendrocytes,Ectoderm,True,1.0,0.0218078,True,1.0,0.103174,9606,Brain,0.123
7549,PLP1,True,Schwann cells,Ectoderm,True,0.0,0.0303885,True,1.0,0.141309,9606,Brain,0.123
7550,MBP,True,Oligodendrocytes,Ectoderm,True,1.0,0.0445638,True,1.0,0.0934699,9606,Brain,0.12
7551,SLC6A6,True,Pinealocytes,Ectoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Brain,0.102
7552,SLC6A6,True,Osteoblasts,Mesoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Bone,0.102
7553,LRP4,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.783784,0.0563417,9606,Bone,0.046
7554,EGFL6,True,Osteoblasts,Mesoderm,True,0.0,0.00814536,True,0.0,0.0106123,9606,Bone,0.01
7555,EGFL6,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.00814536,True,0.0,0.0106102,9606,Lungs,0.01
7556,EGFL6,True,Pulmonary alveolar type II cells,Endoderm,True,0.0,0.00817867,True,0.666667,0.00498285,9606,Lungs,0.01
7557,GPER1,True,Osteoblasts,Mesoderm,True,0.0,0.00156642,True,0.0,0.0127991,9606,Bone,0.01
7558,NF2,True,Sertoli cells,Mesoderm,True,0.0,0.0441729,True,0.0,0.00804014,9606,Reproductive,0.016
7560,NF2,True,Smooth muscle cells,Mesoderm,True,0.0,0.0444655,True,0.00826446,0.00801862,9606,Smooth muscle,0.016
7561,NF2,True,Osteoblasts,Mesoderm,True,0.0,0.0441729,True,0.0,0.00803962,9606,Bone,0.016
7562,PHEX,True,Osteoblasts,Mesoderm,True,0.0,0.000626566,True,0.324324,6.4317e-05,9606,Bone,0.001
7563,PLCD4,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.00501672,9606,Bone,0.004
7564,FOXO1,True,Osteoblasts,Mesoderm,True,0.0,0.0075188,True,0.0540541,0.0255981,9606,Bone,0.022
7565,MAGED1,True,Osteoblasts,Mesoderm,True,0.0,0.0845865,True,0.72973,0.395935,9606,Bone,0.334
7566,PARD6G,True,Osteoblasts,Mesoderm,True,0.0,0.000313283,True,0.567568,0.0217391,9606,Bone,0.018
7567,TNFSF11,True,Osteoblasts,Mesoderm,True,0.0,0.000313283,True,0.0,0.0,9606,Bone,0.001
7570,CX3CL1,True,Osteoblasts,Mesoderm,True,0.0,0.0056391,True,0.0,0.0403267,9606,Bone,0.033
7571,F2R,True,Platelets,Mesoderm,True,0.0,0.033877,True,0.333333,0.0379926,9606,Blood,0.036
7572,F2R,True,Osteoblasts,Mesoderm,True,0.0,0.0338346,True,0.0,0.03814,9606,Bone,0.036
7573,NOD1,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.000385902,9606,Bone,0.0
7574,NOD2,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.000128634,9606,Bone,0.0
7575,NOD2,True,Paneth cells,Endoderm,True,0.0,0.0,True,0.0,0.000128991,9606,GI tract,0.0
7576,NOD2,True,Platelets,Mesoderm,True,0.0,0.0,True,0.0,0.000128353,9606,Blood,0.0
7577,CYP27B1,True,Parathyroid chief cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Parathyroid glands,0.0
7578,CYP27B1,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Bone,0.0
7579,P2RX4,True,Osteoblasts,Mesoderm,True,0.0,0.0131579,True,0.0,0.028621,9606,Bone,0.025
7580,INSR,True,Osteoblasts,Mesoderm,True,0.0,0.0632832,True,0.0,0.0133779,9606,Bone,0.022
7581,EPHB4,True,Osteoblasts,Mesoderm,True,0.0,0.0103383,True,0.0,0.00881142,9606,Bone,0.009
7582,FGFR1,True,Parathyroid chief cells,Endoderm,True,0.0,0.0588972,True,0.0,0.0732897,9606,Parathyroid glands,0.072
7583,FGFR1,True,Osteoblasts,Mesoderm,True,0.0,0.0588972,True,0.648649,0.0719064,9606,Bone,0.072
7584,BGLAP,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.945946,0.0041806,9606,Bone,0.005
7585,BGLAP,True,Platelets,Mesoderm,True,0.0,0.0,True,0.0,0.00641766,9606,Blood,0.005
7586,TLR5,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Bone,0.0
7587,TLR5,True,Paneth cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,GI tract,0.0
7588,P86547,True,Osteoblasts,Mesoderm,False,0.0,0.0,True,0.972973,0.00373038,10090,Bone,0.005
7589,COL11A2,True,Osteoblasts,Mesoderm,True,0.0,0.00281955,True,0.675676,0.0045665,9606,Bone,0.005
7590,IBSP,True,Osteoblasts,Mesoderm,True,0.0,0.0,True,1.0,0.00475945,9606,Bone,0.006
7593,NPNT,True,Osteoblasts,Mesoderm,True,0.0,0.00908521,True,0.027027,0.0192308,9606,Bone,0.017
